20054	No contiene	Does not contain	
20055	(Todos)	(All)	
20056	(Personalizado...)	(Custom...)	
20057	(Vacío)	(Empty)	
20058	(No vacío)	(Not empty)	
20059	N° de transacción	Transaction no.	
20060	N° de diario	Journal no.	
20061	,0.00	,0.00	
20062	Total: 0	Count : 0	
20063	Exportar	Export	
20064	Columnas	Columns	
20065	Ventas totales	Total sales	
20066	Cantidad total	Total Qty.	
20067	Ventas totales por día	Total sales per day	
20068	Cantidad total por día	Total qty. per day	
20069	Transacciones	Transactions	
20070	Factura de cliente	Customer invoice	
20071	Factura de ítem de stock	Invoice stock item	
20072	Factura de ítem de stock	Stock item invoice	
20073	Gràficos	Charts	
20074	N° único de stock	Unique stock no.	
20075	N° único de documento	Unique document no.	
20076	N° único de línea	Unique line no.	
20077	N° único de cuenta	Unique account no.	
20078	Esta versión solo funcionará hasta el 01-03-2005. Más información en https://www.osfinancials.org/	This version will only work till 1-3-2005 for more info go to https://www.osfinancials.org/	
20079	¡Abra un conjunto de libros primero!	Open a Set of Books first!	
20080	Acerca de	About	
20081	Salir	Exit	
20082	Ejecutar SQL	Run SQL	
20083	Cargar SQL...	Load SQL...	
20084	Guardar SQL...	Save SQL...	
20085	Filtros	Filters	
20086	Agrupación	Grouping	
20087	Fuente del editor...	Editor font...	
20088	Estilo nativo	Native style	
20089	Abrir directorio	Open directory	
20090	Columnas visibles	Visible columns	
20091	Desde	From	
20092	Hasta	Until	
20093	Y	and	
20094	O	or	
20095	Y no	and not	
20096	O no	or not	
20097	Filtro	Filter	
20098	Nueva &condición	New &condition	
20099	&Nuevo grupo	New &group	
20100	&Eliminar fila	&Delete row	
20101	Eliminar &todo	Delete &all	
20102	Clic para añadir condición	Push this button to add a condition	
20103	Contiene las siguientes condiciones:	Contains the following conditions	
20104	<Cabecera>	<Head>	
20105	<Vacío>	<Empty>	
20106	¡No se puede vaciar el filtro!	Cannot empty filter!	
20107	Filtro ajustado	Adjusted filter	
20108	Valor no válido	Invalid value	
20109	Usar	Use	
20110	para un único carácter	to present a single character	
20111	para múltiples caracteres	to present multiple characters	
20112	Y	and	
20113	O	or	
20114	Mostrar filas donde:	Show rows where :	
20115	Crear filtro	Make filter	
20116	sin_nombre.flt	noname.flt	
20117	Abrir filtro guardado	Open a saved filter	
20118	Guardar filtro activo	Save active filter	
20119	&Guardar como...	&Save as...	
20120	&Abrir...	&Open...	
20121	&Aplicar	&Apply	
20122	flt	flt	
20123	Filtro (*.flt)	Filter (*.flt)	*.flt
20124	<Sin datos para mostrar>	<No data to display>	
20130	No cobrar	Do not cash	
20131	Crear bienes vendidos no retirados	Create goods sold not taken	
20132	¡No se puede eliminar!	Cannot delete!	
20133	Usar stock avanzado	Use advanced stock	
21000	&Archivo	&File	
21001	Diseñador de Report Manager	Report Manager Designer	
21002	&Informe	&Report	
21003	&Editar	&Edit	
21004	&Visualización	&Display	
21005	&Preferencias	&Preferences	
21006	&Ayuda	&Help	
21007	Cuadrícula	Grid	
21008	Opciones de cuadrícula para este informe	Grid options for this report	
21009	Cortar	Cut	
21010	Copiar	Copy	
21011	Pegar	Paste	
21012	Cortar objeto seleccionado	Cut selected object	
21013	Copiar objeto seleccionado	Copy selected object to clipboard	
21014	Pegar desde portapapeles	Paste from clipboard	
21015	Ocultar	Hide	
21016	Ocultar objetos seleccionados	Hide selected objects	
21017	Mostrar todo	Show all	
21018	Mostrar componentes ocultos	Shows all the hidden components	
21019	Todo	All	
21020	Seleccionar todos los componentes	Selects all components of the report	
21021	Seleccionar	Select	
21022	Mover	Move	
21023	Izquierda	Left	
21024	Mover selección a izquierda	Moves the selection to the left	
21025	Derecha	Right	
21026	Mover selección a derecha	Moves the selection to the right	
21027	Arriba	Up	
21028	Mover selección arriba	Moves the selection up	
21029	Abajo	Down	
21030	Mover selección abajo	Moves the selection down	
21031	Alinear	Align	
21032	Alinear a izquierda	Aligns selection to the left	
21033	Alinear a derecha	Aligns selection to the right	
21034	Alinear arriba	Aligns selection up	
21035	Alinear abajo	Aligns selection down	
21036	Espacio horizontal	Horizontal space	
21037	Distribuir espacio horizontal	Aligns selection distributing horizontal space	
21038	Espacio vertical	Vertical space	
21039	Distribuir espacio vertical	Aligns selection distributing vertical space	
21040	Nuevo	New	
21041	Crear nuevo informe	Creates a new report	
21042	Abrir	Open	
21043	Abrir informe existente	Opens an existing report	
21044	Salir	Exit	
21045	Cerrar aplicación	Closes the application	
21046	Guardar...	Save...	
21047	Guardar informe actual	Saves the current report	
21048	Guardar como...	Save as...	
21049	Guardar informe en nuevo archivo	Saves the report to a new file	
21050	Configurar página	Page setup	
21051	Mostrar configuración de página	Show report page setup	
21052	Imprimir	Print	
21053	Imprimir informe (seleccionar páginas)	Print the report. You can select pages to print.	
21054	Vista previa	Print preview	
21055	Mostrar informe en pantalla	Preview the report in the screen	
21056	Configurar impresora...	Printer setup...	
21057	Mostrar diálogo de impresora	Displays printer setup dialog	
21058	Acerca de Report Manager	About Report Manager	
21059	Mostrar información sobre Report Manager	Shows information about Report Manger	
21060	Documentación	Documentation	
21061	Mostrar documentación	Display Report Manager Designer Documentation	
21062	Medida	Measurement	
21063	&Cms	&Cms	
21064	Cambiar a centímetros	Change measurement units to cms	
21065	Pulgadas	Inches	
21066	Cambiar a pulgadas	Changes measurement units to inches	
21067	Controlador	Driver	
21068	Controlador Qt (CLX)	Qt driver (CLX)	
21069	Activar controlador multiplataforma Qt	Activates the Qt cross platform graphics and printing driver	
21070	Controlador GDI (VCL)	GDI Driver (VCL)	
21071	Activar controlador GDI32 (solo Windows)	Activates the GDI32 direct rendering driver (VCL), Windows only	
21072	Diálogo de impresión Qt	Qt System print dialog	
21073	Mostrar diálogo de impresión	Shows the system print dialog, or a custom print dialog	
21074	Corrección de impresión Kylix	Kylix Print Bugfix	
21075	Usar corrección de impresión Kylix	Uses Kylix print bugfix (use metaprint to print metafiles)	
21076	Barra de estado	Status bar	
21077	Mostrar/ocultar barra de estado	Shows or hides the status bar	
21081	Seleccionar objetos	Select objects	
21082	Insertar texto estático	Inserts a static text	
21083	Insertar expresión	Inserts an expression	
21084	Insertar dibujo	Inserts a simple drawing	
21085	Insertar imagen	Inserts an image	
21086	Insertar código de barras	Inserts a barcode	
21087	Insertar gráfico	Inserts a chart	
21093	Aceptar	OK	
21094	Cancelar	Cancel	
21095	Predeterminado	Default	
21096	Personalizado	Custom	
21097	Tamaño de página	Page size	
21098	Orientación de página	Page orientation	
21099	Márgenes de página	Page margins	
21100	Izquierda	Left	
21101	Derecha	Right	
21102	Superior	Top	
21103	Inferior	Bottom	
21104	Tamaño personalizado	Custom size	
21105	Orientación personalizada	Custom page orientation	
21106	Vertical	Portrait	
21107	Horizontal	Landscape	
21108	Copias	Copies	
21109	Intercalar copias	Collate copies	
21110	Diálogo	Dialog	
21111	Informe de dos pasadas	Two pass report	
21112	Idioma del informe	Report language	
21113	Fuentes de impresora (solo Windows GDI)	Printer fonts (Windows GDI Only)	
21114	Siempre usar fuentes de impresora	Always use printer fonts	
21115	Nunca usar fuentes de impresora	Never use printer fonts	
21116	Color de fondo	Background color	
21117	Todo el texto	All Text	
21118	Seleccionar todo el texto	Selects all text components of the report	
21119	Encabezado de página	Page header	
21120	Insertar encabezado	Inserts a page header in the selected subreport	
21121	Pie de página	Page footer	
21122	Insertar pie de página	Inserts a page footer in the selected subreport	
21123	Encabezado y pie de grupo	Group header and footer	
21124	Insertar encabezado/pie de grupo	Insert a group header and footer	
21125	Subinforme	Subreport	
21126	Insertar subinforme	Insert a new subreport	
21127	Eliminar sección/subinforme	Delete section/subreport	
21128	Eliminar selección	Deletes the selected subreport or section	
21129	Detalle	Detail	
21130	Insertar sección de detalle	Inserts a detail section in the selected subreport	
21131	Configuración de datos	Data access configuration	
21132	Modificar información de datos	Modifies data access information	
21133	Definición de parámetros	Parameter definition	
21134	Mostrar parámetros	Shows parameter definition for the report and data configuration	
21135	Parámetros	Parameters	
21136	Mostrar parámetros	Show report parameters	
21137	Eliminar sección	Delete section	
21138	Eliminar sección seleccionada	Delete the selected section	
21139	Mover sección arriba	Moves the section up	
21140	Mover sección abajo	Moves the section down	
21142	Conexiones	Connections	
21143	Configurar impresoras	Configure printers	
21144	Solicitud de inicio de sesión	Login prompt	
21145	Cargar parámetros	Load parameters	
21146	Cargar parámetros de controlador	Load driver parameters	
21148	Conjuntos de datos	Datasets	
21149	Añadir	Add	
21150	Eliminar	Delete	
21152	Parámetros	Parameters	
21154	Conexión	Connection	
21155	Conjunto de datos maestro	Master dataset	
21156	Mostrar datos	Show data	
21157	Tipo BDE	BDE type	
21158	Tabla y orden	Table and order	
21159	Consulta	Query	
21160	Tabla	Table	
21161	Filtro BDE	BDE filter	
21162	Tabla	Table	
21163	Nombre de índice	Index name	
21164	Campos de índice	Index fields	
21165	Campos maestros	Master fields	
21166	Nota: Campos separados por ;	Note: Write fields separated by ; character	
21167	Nombre de archivo MyBase	MyBase file name	
21168	Construir...	Build...	
21216	Guardar metarchivo como	Save metafile as	
21217	Guardar como metarchivo	Save the report as a metafile report	
21218	Cancelar cálculo	Cancels the report calculation	
21219	Cerrar vista previa	Closes the preview window	
21220	Primera página	First page	
21221	Ir a primera página	Goes to the first page of the report	
21222	Página anterior	Previous page	
21223	Mostrar página anterior	Shows the previous page	
21224	Página siguiente	Next page	
21225	Mostrar página siguiente	Shows the next page	
21226	Última página	Last page	
21227	Ir a última página	Goes to the last page of the report	
21228	Escala normal	Normal scale	
21229	Mostrar tamaño real	Shows the report in real size	
21230	Ajustar a ventana	Scale to window	
21231	Ajustar ancho de ventana	Scale adjusting the paper to the window width	
21232	Ajustar a página completa	Scale to full page	
21233	Mostrar página completa	Scale to view full page	
21234	Zoom-	Zoom-	
21235	Alejar	Zooms out the view	
21236	Zoom+	Zoom+	
21237	Acercar	Zooms in the view	
21354	Diseñador de Report Manager	Reportman manager designer	
21539	Nuevo conjunto de datos	New dataset	
21540	Renombrar conjunto de datos	Rename dataset	
21732	Definido por usuario	User defined	
21733	Tamaño personalizado	Custom size	
21734	Añadir sección	Adds a section to the selected subreport	
21741	Seleccionar impresora	Select printer	
21742	Diálogo	Dialog	
21743	Archivo de configuración	Configuration file	
21744	Configuración de usuario	User configuration	
21745	Configuración del sistema	System configuration	
21746	Ajuste de posición	Position adjustment	
21753	Conectar	Connect	
21763	Operaciones post-impresión	Operations after print	
21764	Ejemplo, TM200 Abrir cajón: #27#112#48#160#160#4	Example, TM200 Open Drawer: #27#112#48#160#160#4	
21765	Ejemplo, TM88 Abrir cajón: #27#112#48#40#200#4	Example, TM88 Open Drawer: #27#112#48#40#200#4	
21766	Cortar papel	Cut paper	
21767	Abrir cajón	Open drawer	
21799	¡No hay datos para imprimir!	No data available to print!	
21800	Imprimir solo con datos	Print only if data available	
21831	Primer rango	First range	
21832	Último rango	Last range	
21833	Cada línea será evaluada para filtros	Each line will be evaluated and assigned to each field as the start of the filter and end of the filter	
21835	Cargar sección	Load section	
21836	Guardar sección	Save section	
21840	Ventana de vista previa	Preview window and scale	
21841	Normal	Normal	
21842	Maximizado	Maximized	
21843	Ancho	Wide	
21844	Normal	Normal	
21845	Página	Page	
21857	Configurar página	Page setup	
21858	Configurar impresión	Print setup	
21936	Controlador nativo	Native driver	
21939	Activar controlador nativo	Activates the Native driver, no graphics dependent	
21976	Información del sistema	System information	
21977	Mostrar información del sistema	Shows system and printer information	
22058	Controlador solo texto	Text only driver	
22059	Alinear altura 1/6	Align height 1/6	
22060	Alinear para matriciales	Aligns all sections height to 1/6 inches for dot matrix compatibility	
22080	Bibliotecas	Libraries	
22081	Abrir bibliotecas	Open report libraries dialog	
22082	Uniones en cliente	Dataset client side unions	
22083	Uniones	Unions	
22084	Agrupación de uniones	Union grouping	
22085	Archivo de definición de campos	Field defs file	
22086	Modificar...	Modify...	
22097	Conexiones y conjuntos de datos	Database connections and datasets	
22098	Conexiones disponibles	Available connections	
22099	Cadena de conexión	Connection string	
22100	Disponible	Available	
22101	Controlador de base de datos	Database driver	
22102	Nueva conexión	New connection	
22103	Añadir conexión	Adds a new connection	
22104	Eliminar conexión	Delete connection	
22105	Eliminar conexión seleccionada	Deletes the selected connection	
22106	Eliminar objeto seleccionado	Delete the selected object	
22230	Enviar por correo	Mail to	
22231	Enviar por correo electrónico	Sends the reports to a e-mail destination	
22347	Fuente de aplicación	Application font	
22348	Fuente de aplicación	Application font	
22377	Líneas por pulgada	Lines per inch	
22433	Recalcular informe	Recalculte report	
22434	Buscar	Find	
22435	Buscar texto	Find text	
22440	Unión paralela	Parallel union	
900000	Código Parcelware	Parcelware code	
900001	Enviar a Parcelware	Send to Parcelware	
900002	N° de casa	House no.	
900003	N° de casa TV	House no. tv	
900004	Calle	Street	
901000	Suscripciones	Subscriptions	
901001	Lista de suscripciones	Subscriptions list	
901002	Avisos	Warnings	
901003	Suscripciones a procesar	Subscriptions to process	
901004	Valor de línea (Inc.)	Line value (Incl.)	
901005	Facturar X días antes de fecha de suscripción	Invoice in days before subscription date	
901006	Avisar X días antes de fecha de suscripción	Warning in days before subscription date	
901007	Tipo de intervalo	Interval type	
901008	Intervalo	Interval	
901009	<Seleccione ítem de inventario>	<Select stock item>	
901010	¿Eliminar esta suscripción?	Are you sure you want to delete this subscription?	
901011	Última ejecución	Last run	
901012	Próxima ejecución	Next run	
901013	Fecha de inicio	Start date	
901014	Hasta	To	
901015	Procesado	Processed	
901016	Suscripciones	Subscriptions	
901017	Día	Day	
901018	Semana	Week	
901019	Mes	Month	
901020	Trimestre	3 Months	
901021	Semestre	6 Months	
901022	Año	Year	
901023	Próximo aviso	Next warning	
901500	Dividir	Split	
901501	Asiento	Seat	
901502	Cubierto	Couvert	
901503	Mesero	Waiter	
901504	¡El ítem %s está agotado! Revise su entrada.	The item %s is out of stock! Please review your entry!	
901505	Nuevas líneas añadidas, revise este pago.	New lines added please review this payment!	
901506	¡Cierre todas las facturas pendientes primero!	Please close all open invoices first!	
901507	¿Continuar para cerrar el POS?	Are you sure you want to continue to close the POS?	
901508	Cerrar POS	Close POS	
901509	Dispositivo móvil	Handheld	
902000	Acuerdo de precios	Price agreement	
902001	Hasta cantidad	Until quantity	
902002	Código de producto externo	External product code	
902003	Porcentaje del costo promedio	Percentage of avg. cost price	
902004	<Todo el inventario>	<All stock>	
902005	<Todos los deudores>	<All debtors>	
902006	Histórico	Historical	
902007	Tipo de precios	Price type	
902008	Lista de precios - Mayorista - Ventas	Price list - Large retail - Sales	
902009	Lista de precios - Mayorista - Compras	Price list - Large retail - Purchases	
903000	Multimedia	Multimedia	
903001	Ubicación del archivo	File location	
903002	Nombre original	Original file name	
903003	Fecha del archivo	File date	
903004	A base de datos	To database	
903005	Archivo vinculado	Link file	
903006	Copiar archivo	Copy file	
903007	URL	URL	
903008	Ver/Editar	View/Edit	
903009	¡Presione OK al terminar para guardar en la base de datos!	Press OK when you are done editing the file to save it to the database!	
903010	Guardar como...	Save as...	
903011	Lista	List	
903100	Charter	Charter	
903101	Correcciones	Corrections	
903102	Variables del sistema	Sysvars	
903103	Inconsistencias	Inconsistencies	
903104	Mensajes	MSG	
903105	Ejecutar SQL	Run SQL	
903106	Limpiar diario	Cleanup journal	
903107	Condiciones de color	Colour conditions	
903108	Transacciones contables	Ledger transactions	
903109	Importar	Import	
903110	Parches	Patches	
903111	Redondeo de centavos	Round-off cents	
903112	Añadir descripción extra a inventario	Add extra description to stock	
903113	Eliminar descripción extra de inventario	Drop extra description from stock	
903114	Cambiar tipo de código de inventario	Change stock code type	
903115	Calcular total en inventario	Calculate total in stock	
903116	Prueba de incremento	Test increase	
903117	ID de tipo	Type id	
903118	Código de inventario final	End stock code	
903119	Eliminar grupos no existentes en inventario	Remove groups not in stock	
903120	Eliminar inventario no en documentos	Remove stock not in documents	
903121	Generar inventario por libro mayor	Generate stock per ledger	
903122	Eliminar de LdM lo que no es LdM	Remove from BOM which is not BOM	
903123	Actualizar cantidad para ítems opcionales	Update stock qty for option items	
903124	Eliminar deudores	Remove debtors	
903125	Eliminar acreedores	Remove creditors	
903126	Eliminar ítems de inventario	Remove stock items	
903127	Eliminar contactos	Remove contacts	
903128	Limpiar mensajes	Clear messages	
903129	Consolidar años cerrados	Consolidate closed years	
903130	Transferir datos de cuentas	Transfer account data	
903131	Transferir datos de inventario	Transfer stock data	
903132	Transferir duplicados al ID mínimo y eliminar	Transfer doubles to Min id and delete	
903133	Consolidar años cerrados - Documentos e inventario	Consolidate closed years - documents and stock	
903134	Rellenar globales con ID máximo + 1	Fill globals with max + 1 id	
903135	Eliminar deudores no en cuentas	Remove debtors not in account	
903136	Eliminar acreedores no en cuentas	Remove creditors not in account	
903137	Establecer todos los deudores como apuntes abiertos	Set all debtors to open item	
903138	Establecer todos los acreedores como apuntes abiertos	Set all creditors to open item	
903139	N° único de documento	Correct account numbers	
903140	Corregir subcuentas	Correct sub-accounts	
903141	Ajustar dirección de deudores y capitalizar	Trim debtor address and set first character to the UPPERCASE	
903142	Generar todos los totales	Generate all total entries	
903143	Eliminar símbolos inválidos de cuentas bancarias	Remove invalid symbols from bank accounts	
903144	Restablecer compras según último documento	Reset purchase to basis of last document	
903145	Corregir errores en descripciones de asientos	Correct errors balance booking descriptions	
903146	Establecer transacciones de años anteriores	Set Transact previous years	
903147	Actualizar FTaxAmt en cabeceras	Update Dochead FTaxAmt	
903148	Corregir períodos	Correct periods	
903149	Reparar períodos	Fix periods	
903150	Encontrar asientos desbalanceados	Find unbalanced entries	
903151	Vincular automáticamente deudores con saldo cero	Auto-link all zero debtors	
903152	Eliminar todos los vínculos	Remove all links	
903153	Corregir ID de línea de transacción	Correct Transact line id	
903154	Corregir importes con/sin impuestos (error inverso)	Correct Incl. Excl. Tax amount (Reverse bug)	
903155	Limpiar totales	Clear totals	
903156	Limpiar parámetros de Sysvars	Clear Sysvars parameters	
903157	Eliminar todas las facturas	Delete all invoices	
903158	Eliminar BatCon no existentes en Transact	Remove BatCon not in Transact	
903159	Eliminar facturas con monto cero	Remove zero invoices	
903160	Eliminar apellidos después de coma en contactos	Remove last name from contacts after a comma	
903161	Buscar deudores	Find debtors	
903162	Buscar acreedores	Find creditors	
903163	Generar contactos	Generate contacts	
903164	Seleccionar color	Pick colour	
903165	Establecer Precio Venta 1 a 1.5X Precio Compra	Set Selling Price 1 at 1.5 X of Purchase Price and Selling Price 2 at1.3 X of Purchase Price	
903166	Seleccionar	Select	
903167	Reejecutar parche X	Rerun Patch X	
903168	Restablecer Sysvars	Reset Sysvars	
903169	Versión actual	Current version	
903170	Ejecutar	Execute	
903171	Script	Script	
903172	Establecer término	Set term	
903173	Eliminar	Drop	
903174	Guardar para todos los usuarios	Save to all users	
903175	Expresión	Expression	
903176	Expresión de fuente	Font expression	
903177	Expresión de fondo	Background expression	
903178	¿Confirmar?	Are you sure?	
903179	¡No se encontró nada!	Nothing found !	
903180	Ingresar código	Enter code	
903181	¡Registre <@APPNAME@> primero!	Please register <@APPNAME@> first!	
903182	Registrado	Registered	
906000	Según nuestros registros, su cuenta está pendiente de pago.	Despite previous reminders, according to our records your account is still overdue.	
906001	La siguiente suscripción comenzará pronto. Se emitirá factura.	The next subscription will start soon. The invoice for the new period will follow shortly.	
906002	Fecha/Hora del documento	Document date/time	
906003	Alias	Alias	
906004	Proveedor	Supplier	
906005	Fecha de pedido	Order date	
906006	Fecha de cotización	Quote date	
906007	*Acumulado	Cum	
906008	Total pagado	Total paid	
906009	*Pin	Pin	
906010	¡Regularice su cuenta pronto!	Please settle your account as soon as possible!	
906011	Excluido	Exclusive	
906012	Incluido	Inclusive	
906013	A cuenta	On account	
906014	Factura con IVA de POS	POS Tax Invoice	
906015	IBAN	IBAN	
906016	BIC	BIC	
906017	SWIFT	SWIFT	
906018	Gracias por su preferencia.	Thank you for your patronage.	
906019	Que tenga buen día.	Have a nice day.	
906020	IVA	Tax	
906021	Código de sucursal	Branch code	
906022	Titular de la cuenta	Account holder	
906023	- Fin del informe -	- End of report -	
906024	Fecha de notas de crédito	Credit note date	
906025	Total acum.	Cum total	
906026	Documento de compra	Purchase document	
906027	Fecha de compra	Purchase date	
906028	Fecha de devolución	Supplier return date	
906029	Documento de devolución	Supplier return document	
906030	Devolución aceptada	Supplier return accepted	
906031	Valor histórico	Historical value	
906032	Lista de pedidos	Order list	
906033	Pedidos pendientes	Outstanding orders	
906034	Cotizaciones pendientes	Outstanding quotes	
906035	Acuerdo de precios - Deudores	Debtor - Price agreement	
906036	Cantidades para reordenar	Reorder quantities	
906037	Horas de venta	Sales hours	
906038	Movimiento de stock	Stock movement	
906039	Detalles de transacción	Transaction details	
906040	Código de barras Yagoda	Yagoda barcode	
906041	B/P	P/L	
906042	Utilidad/Pérdida	Profit/Loss	
906043	Ventas por grupo de clientes	Sales per customer group	
906044	Ventas por grupo de productos	Sales per stock group	
906045	Lista de deudores	Debtor list	
906046	Lista de acreedores	Creditor list	
906047	Lista de contactos - Deudores	Contact list - Debtors	
906048	Lista de contactos - Acreedores	Contact list - Creditors	
906049	Lista de contactos - Todos	Contact list - All	
906050	Pedidos pendientes	Backorder	
906051	Informe de registro	Log report	
906052	Inicio de sesión	Log-on	
906053	Cierre de sesión	Log-off	
906054	Usuario del SO	OS user	
906055	Desde PC	From PC	
906056	Pedido de barra	Bar order	
906057	Pedido de cocina	Kitchen order	
906058	Volumen de ventas	Turnover	
906059	Ventas por cliente	Sales per customer	
906060	Lista de contactos - Principales	Contact list - Main	
906061	Transacciones - Apuntes abiertos	Transaction list - Open item	
906062	Etiqueta de deudor seleccionado	Selected debtor label	
906063	Etiqueta de acreedor seleccionado	Selected creditor label	
906064	Etiquetas de dirección de entrega	Delivery address labels	
906065	Etiqueta de entrega de deudor seleccionado	Selected debtor delivery label	
906066	Etiqueta de entrega de acreedor seleccionado	Selected creditor delivery label	
906067	Pagos	Payments	
906068	Pág. N°	Page no.	
906069	Su referencia fiscal	Your tax reference	
906070	Reimpreso	Reprinted	
906071	Centro de costo 1	Cost centre 1	
906072	Centro de costo 2	Cost centre 2	
906073	Puntos POS	POSPoints	
906074	Diario	Journal	
906075	Comparar período	Compare period	
906076	Comparar período - Deudores	Compare period - Debtors	
906077	Comparar período - Acreedores	Compare period - Creditors	
906078	Comparar período - Utilidad/Pérdida	Compare period - Profit / Loss	
906079	Multi-año	Multi-year	
906080	En cuenta seleccionada/otra	On selected account / other	
906081	ID de transacción	Transaction id	
906082	ID de tipo de diario	Journal type id	
906083	Monto del documento	Document amount	
906084	Impuesto del documento	Document tax	
906085	Impuesto sobre cuenta de impuestos	Tax on tax account	
906086	Informe de control - Transacciones por cuenta	Control report - Processed transactions per contra account	
906087	Tipos de pago en POS	POS Payment types	
906088	Acuerdo de precios - Acreedores	Creditor - Price agreement	
906089	Informe de ventas POS	POS Sales report	
906090	Informe de caja actual POS	POS Current cash report	
906091	Informe histórico de caja POS	POS Historical cash report	
906092	Utilidad/Pérdida total	Total Profit / Loss	
906093	Saldo inicial	Opening balance	
906094	Saldo total	Total balance	
906095	Líneas totales	Total lines	
906096	Suma de comprobación	Checksum	
906097	Informe de pagos de deudores	Automatic receipts report	
906098	Informe de tipos de diario	Journal type report	
906099	ID de diario	Journal id	
906100	Diario registrado	Posted journal	
906101	Diario no registrado	Unposted journal	
906102	Cuentas contrapartida	Contra Accounts	
906103	Acreedores pendientes a fecha	Creditors outstanding at date	
906104	Deudores pendientes a fecha	Debtors outstanding at date	
906105	Impuestos por período	Tax per period	
906106	Transacciones de deudores - Estándar	Debtor transactions - Standard	
906107	Transacciones de deudores - Detalles extra	Debtor transactions - Extra details	
906108	Transacciones de acreedores - Estándar	Creditor transactions - Standard	
906109	Transacciones de acreedores - Detalles extra	Creditor transactions - Extra details	
906110	Transacciones de libro mayor - Estándar	General ledger transactions - Standard	
906111	Transacciones de libro mayor - Detalles extra	General ledger transactions - Extra details	
906112	Entrada/Salida de stock	Stock In / Out	
906113	Cantidad por período	Period quantity	
906114	Compras por período	Purchases per period	
906115	Ítems por período	Items per period	
906116	Grupo de acreedores	Creditor group	
906117	Grupo de deudores	Debtor group	
906118	Grupo de productos	Stock group	
906119	Grupo de documentos	Document group	
906120	Devoluciones por período	Supplier returns per period	
906121	Notas de crédito por período	Credit notes per period	
906122	Ventas por período	Sales per period	
906123	Transacciones de deudores	Debtor transactions	
906124	Transacciones de acreedores	Creditor transactions	
906125	Facturas contabilizadas	Posted invoices	
906126	Facturas no contabilizadas	Unposted invoices	
906127	Notas de crédito contabilizadas	Posted credit notes	
906128	Notas de crédito no contabilizadas	Unposted credit notes	
906129	Compras contabilizadas	Posted purchases	
906130	Compras no contabilizadas	Unposted purchases	
906131	Devoluciones contabilizadas	Posted supplier returns	
906132	Devoluciones no contabilizadas	Unposted supplier returns	
906133	Cotizaciones confirmadas	Confirmed quotes	
906134	Cotizaciones no confirmadas	Unconfirmed quotes	
906135	Pedidos confirmados	Confirmed orders	
906136	Pedidos no confirmados	Unconfirmed orders	
906137	Etiquetas de dirección postal	Postal address labels	
906138	Listar dirección de entrega	List delivery address	
906139	Listar dirección postal	List postal address	
906140	Listar detalles	List details	
906141	Transacciones por diario y período	Journal transactions per period	
906142	Detalle de saldos	Balances detail	
906143	Histórico de detalle de saldos (apuntes abiertos)	Balances detail history (open item)	
906144	Totales de transacciones pendientes (apuntes abiertos)	Outstanding open item transaction totals	
906145	Totales de transacciones pendientes	Outstanding transaction totals	
906146	Análisis de antigüedad de deudores	Debtor age analysis	
906147	Saldos	Balances	
906148	Detalle de saldos 1	Balances detail 1	
906149	Grupos de informes	Reporting groups	
906150	Compras por período - Cantidades	Purchases per period - Quantities	
906151	Compras por período - Monto	Purchases per period - Amount	
906152	Compras por período - Grupo acreedores 1	Purchases per period - Creditor group 1	
906153	Compras por período - Grupo documentos 2	Purchases per period - Creditor group 2	
906154	Compras por período - Grupo documentos 1	Purchases per period - Document group 1	
906155	Facturas por período - Cantidades	Invoices per period - Quantities	
906156	Facturas por período - Monto	Invoices per period - Amount	
906157	Facturas por período - Grupo deudores 1	Invoices per period - Debtor group 1	
906158	Facturas por período - Grupo deudores 2	Invoices per period - Debtor group 2	
906159	Facturas por período - Grupo documentos 1	Invoices per period - Document group 1	
906160	Impresora de tickets	Cash slip printer	
906161	Listado de documentos por cuenta	Document listing per account	
906162	Listado de documentos no impresos	Unprinted document listing	
906163	Compras por período - Grupo documentos 2	Purchases per period - Document group 2	
906164	Compras por período - Vendedor	Purchases per period - Salesperson	
906165	Facturas por período - Grupo documentos 2	Invoices per period - Document group 2	
906166	Facturas por período - Vendedor	Invoices per period - Salesperson	
906167	Gràfico - Acreedores por semana	Graph - Creditors per week	
906168	Gràfico - Deudores por semana	Graph - Debtors per week	
906169	Gràfico - Utilidad/Pérdida por semana	Graph - Profit / Loss per week	
906170	Gràfico - Facturas por semana - Cantidades	Graph - Invoices per week - Quantities	
906171	Gràfico - Facturas por semana - Monto	Graph - Invoices per week - Amount	
906172	Compras por producto - Grupo productos 1	Purchases per product - Stock group 1	
906173	Compras por producto - Grupo productos 2	Purchases per product - Stock group 2	
906174	Ventas por producto - Grupo productos 1	Sales per product - Stock group 1	
906175	Ventas por producto - Grupo productos 2	Sales per product - Stock group 2	
906176	Usuario del sistema	System user	
906177	Usuario de <@APPNAME@>	<@APPNAME@> user	
906178	Entrada de stock	Stock in	
906179	Salida de stock	Stock out	
906180	Abrir cajón	Open drawer	
906181	Albarán (sin códigos)	Delivery note (no codes)	
906182	Albarán (15 códigos)	Delivery note (15 code)	
906183	POS - STARTSP100	POS - STARTSP100	
906184	POS 1	POS 1	
906185	POS 2	POS 2	
906186	POS A4	POS A4	
906187	Predeterminado A4	Default A4	
906188	Predeterminado A4 (10 códigos)	Default A4 (10 code)	
